label,text
3,"Birds with Rare with, as The Shipping News before it, an is attempt made to transplant Hollywood star a into Newfoundland ' s wild soil - - and The once Rock resists again intrusion the."
5,Of features the one most affecting depictions of love a affair committed to ever film.
1,S it that painful '.
4,"Humbling this little film, fueled by light the comedic of work Zhao Benshan and the delicate ways of Jie Dong, is just the sort for those moviegoers who complain that ` they do n ' make t like movies they used to anymore. '"
3,. barely
4,"Terry is a sort of Harry Dirty geriatric which, will please Eastwood ' s loyal - fans - and the suits story, our wherein hero must ride over roughshod incompetent cops to get his man."
2,And adults at will least a have image dream the of West to whenever savor ' the film s lamer are instincts saddle in the.
2,"Instead of contriving climactic a hero ' s for death the beloved - major - character - - who shall remain - - nameless, why not invite genuine some the into spontaneity film having by the evil aliens laser ' guns actually hit something for once?"
5,"The unique niche self of - critical, behind - the - navel scenes - gazing Kaufman carved has from Orleans ' story own and his infinite insecurity is work a outstanding of. originality"
3,"Is this mild - mannered, been - there given material a spin by pedestrian director a who needed a touch the of, flamboyant outrageous the."
2,Its one -. sidedness. with. propaganda flirts.
4,To it squeeze manages Angelina by on Jolie ' surprising s flair self for - comedy deprecating.
5,Leaving man a the screening said film the better than was Ryan Saving Private.
2,Just A because Walk to is Remember shrewd enough to activate tear girlish does ducts n ' mean t it good ' s for enough our girls.
2,"( Lin Chung ' s voice) rather is unexceptional, irritating even (least at this to Western ear ), making awfully it hard to buy impetus the for the love complicated triangle that develops the between three characters central."
3,Plays the the movie up more cartoon ' s obvious strength of snazziness while neglecting its conspicuous less writing strength.
3,"Open - ended composed of and layer, upon Talk layer to Her is cinephile a ' s, feast invitation an countless to. interpretations"
1,. banal and predictable
3,".. . big laugh one, three or four mild giggles, a and whole not lot much. of else"
5,", overall Tout Cletis is a winning comedy that excites the and imagination the tickles funny bone."
2,"This latest installment of the horror film franchise that is as invulnerable apparently trademark as its villain has arrived an for incongruous playoff summer, demonstrating yet again that the era of the intelligent, well made - movie B long gone is."
4,"Movie the itself is from far disappointing, offering an original take on courtroom movies, a few that nifty twists so are crucial to the genre and first - another rate performance by top - billed star Willis Bruce."
5,Takes simple a and it carries to premise. unexpected heights
3,Meditation a piquant on things prevent the that from people reaching happiness.
4,"An overly familiar scenario is made fresh by an intelligent and gripping screenplay performances in low - this budget, video - shot, indie effort debut."
4,"There ' s no conversion effort, much the of writing genuinely witty is and both stars appealing are enough probably to a have good shot at a Hollywood career, if want one they."
1,Of terms execution movie in this is careless unfocused. and
2,We really do need that another film female praises self -? sacrifice
1,.. turns. so trite unforgivably in 10 its minutes last that anyone a sweet without fortified tooth likely will go into sugar. shock
5,' s careful LaBute the handling material makes genuine rather pandering seem than.
2,' s here self congratulatory a 3D - IMAX rah -. rah
3,"Enchanted low with - tragedy life and liberally with seasoned emotional outbursts. .. What is missing sorely, however, is edge the of wild, lunatic that invention associate we with Cage ' best s acting."
2,Pap in invested doubling undergraduate subtexts and ridiculous stabs existentialism at of reminding discovery of the the wizard of God Trek the in fifth flick.
2,"The opaque most self, - and just indulgent plain goofy an for a excuse movie as you imagine. can"
2,"Is doubt solondz without an artist uncompromising of, vision but that is vision beginning to, feel if not morally bankrupt, least at terribly monotonous."
2,"Designed apparently as a reverie about memory and, regret but only the you thing ' ll regret is remembering of experience the sitting it through."
2,"If n religious films are ' t bailiwick your stay, . away"
2,Thing the guys about like is Evans this: You re ' quite never sure where - self promotion and ends the begins truth.
1,Koepp ' screenplay s n is ' nearly surprising t or enough clever sustain to reasonable a degree of on its suspense. own
3,Film inform did the me educate and?
2,- prison hip hop of absurdity stupefying thriller.
4,The of Raymond casting J. as Barry the ` ' assassin greatly the quality enhances Neil of ' s Burger impressive documentary fake.
3,"A canny derivative, wildly gruesome, portrait of sociopath a who London ' s scariest the of. sadists"
3,"` Lovely Amazing and, unhappily ', is neither. . and. excessively strained. contrived"
5,"An offbeat, sometimes gross surprisingly and appealing film about animated the true meaning the of holidays."
1,"Factor no cute here. .. that Not mind I; ugly is the problem he has no character, . loveable or otherwise"
3,' it sight a s to behold.
5,".. . a, thoughtful vivid, raw unapologetically coming of - age - full tale sex of, rock drugs and ' n roll '."
2,"Movie this so is, that bad it s ' almost worth seeing it because ' s. so bad"
2,Do n ' t let the fool; subtitles you the only movie proves that no a Hollywood longer has monopoly on mindless action.
4,` Focus ` Auto ' works ' as an unusual biopic and document male of in era swingers the Playboy
